DateKey,Date,DateUK,DateUS,Day,OrdinalSuffix,Month,MonthName,FirstOfMonth,Quarter,Year,FirstOfYear,Week,DayOfWeek,DayName
20220220,"2022-02-20","20/02/2022","02/20/2022",20,"th",2,"February","2022-02-01",1,2022,"2022-01-01",9,1,"Sunday"
20220221,"2022-02-21","21/02/2022","02/21/2022",21,"st",2,"February","2022-02-01",1,2022,"2022-01-01",9,2,"Monday"
20220222,"2022-02-22","22/02/2022","02/22/2022",22,"nd",2,"February","2022-02-01",1,2022,"2022-01-01",9,3,"Tuesday"
20220223,"2022-02-23","23/02/2022","02/23/2022",23,"rd",2,"February","2022-02-01",1,2022,"2022-01-01",9,4,"Wednesday"
20220224,"2022-02-24","24/02/2022","02/24/2022",24,"th",2,"February","2022-02-01",1,2022,"2022-01-01",9,5,"Thursday"
20220225,"2022-02-25","25/02/2022","02/25/2022",25,"th",2,"February","2022-02-01",1,2022,"2022-01-01",9,6,"Friday"
20220226,"2022-02-26","26/02/2022","02/26/2022",26,"th",2,"February","2022-02-01",1,2022,"2022-01-01",9,7,"Saturday"
20220227,"2022-02-27","27/02/2022","02/27/2022",27,"th",2,"February","2022-02-01",1,2022,"2022-01-01",10,1,"Sunday"
20220228,"2022-02-28","28/02/2022","02/28/2022",28,"th",2,"February","2022-02-01",1,2022,"2022-01-01",10,2,"Monday"
20220301,"2022-03-01","01/03/2022","03/01/2022",1,"st",3,"March","2022-03-01",1,2022,"2022-01-01",10,3,"Tuesday"
20220302,"2022-03-02","02/03/2022","03/02/2022",2,"nd",3,"March","2022-03-01",1,2022,"2022-01-01",10,4,"Wednesday"
20220303,"2022-03-03","03/03/2022","03/03/2022",3,"rd",3,"March","2022-03-01",1,2022,"2022-01-01",10,5,"Thursday"
20220304,"2022-03-04","04/03/2022","03/04/2022",4,"th",3,"March","2022-03-01",1,2022,"2022-01-01",10,6,"Friday"
20220305,"2022-03-05","05/03/2022","03/05/2022",5,"th",3,"March","2022-03-01",1,2022,"2022-01-01",10,7,"Saturday"
20220306,"2022-03-06","06/03/2022","03/06/2022",6,"th",3,"March","2022-03-01",1,2022,"2022-01-01",11,1,"Sunday"
20220307,"2022-03-07","07/03/2022","03/07/2022",7,"th",3,"March","2022-03-01",1,2022,"2022-01-01",11,2,"Monday"
20220308,"2022-03-08","08/03/2022","03/08/2022",8,"th",3,"March","2022-03-01",1,2022,"2022-01-01",11,3,"Tuesday"
20220309,"2022-03-09","09/03/2022","03/09/2022",9,"th",3,"March","2022-03-01",1,2022,"2022-01-01",11,4,"Wednesday"
20220310,"2022-03-10","10/03/2022","03/10/2022",10,"th",3,"March","2022-03-01",1,2022,"2022-01-01",11,5,"Thursday"
20220311,"2022-03-11","11/03/2022","03/11/2022",11,"th",3,"March","2022-03-01",1,2022,"2022-01-01",11,6,"Friday"
20220312,"2022-03-12","12/03/2022","03/12/2022",12,"th",3,"March","2022-03-01",1,2022,"2022-01-01",11,7,"Saturday"
20220313,"2022-03-13","13/03/2022","03/13/2022",13,"th",3,"March","2022-03-01",1,2022,"2022-01-01",12,1,"Sunday"
20220314,"2022-03-14","14/03/2022","03/14/2022",14,"th",3,"March","2022-03-01",1,2022,"2022-01-01",12,2,"Monday"
20220315,"2022-03-15","15/03/2022","03/15/2022",15,"th",3,"March","2022-03-01",1,2022,"2022-01-01",12,3,"Tuesday"
20220316,"2022-03-16","16/03/2022","03/16/2022",16,"th",3,"March","2022-03-01",1,2022,"2022-01-01",12,4,"Wednesday"
20220317,"2022-03-17","17/03/2022","03/17/2022",17,"th",3,"March","2022-03-01",1,2022,"2022-01-01",12,5,"Thursday"
20220318,"2022-03-18","18/03/2022","03/18/2022",18,"th",3,"March","2022-03-01",1,2022,"2022-01-01",12,6,"Friday"
20220319,"2022-03-19","19/03/2022","03/19/2022",19,"th",3,"March","2022-03-01",1,2022,"2022-01-01",12,7,"Saturday"
20220320,"2022-03-20","20/03/2022","03/20/2022",20,"th",3,"March","2022-03-01",1,2022,"2022-01-01",13,1,"Sunday"
20220321,"2022-03-21","21/03/2022","03/21/2022",21,"st",3,"March","2022-03-01",1,2022,"2022-01-01",13,2,"Monday"
20220322,"2022-03-22","22/03/2022","03/22/2022",22,"nd",3,"March","2022-03-01",1,2022,"2022-01-01",13,3,"Tuesday"
20220323,"2022-03-23","23/03/2022","03/23/2022",23,"rd",3,"March","2022-03-01",1,2022,"2022-01-01",13,4,"Wednesday"
20220324,"2022-03-24","24/03/2022","03/24/2022",24,"th",3,"March","2022-03-01",1,2022,"2022-01-01",13,5,"Thursday"
20220325,"2022-03-25","25/03/2022","03/25/2022",25,"th",3,"March","2022-03-01",1,2022,"2022-01-01",13,6,"Friday"
20220326,"2022-03-26","26/03/2022","03/26/2022",26,"th",3,"March","2022-03-01",1,2022,"2022-01-01",13,7,"Saturday"
20220327,"2022-03-27","27/03/2022","03/27/2022",27,"th",3,"March","2022-03-01",1,2022,"2022-01-01",14,1,"Sunday"
20220328,"2022-03-28","28/03/2022","03/28/2022",28,"th",3,"March","2022-03-01",1,2022,"2022-01-01",14,2,"Monday"
20220329,"2022-03-29","29/03/2022","03/29/2022",29,"th",3,"March","2022-03-01",1,2022,"2022-01-01",14,3,"Tuesday"
20220330,"2022-03-30","30/03/2022","03/30/2022",30,"th",3,"March","2022-03-01",1,2022,"2022-01-01",14,4,"Wednesday"
20220331,"2022-03-31","31/03/2022","03/31/2022",31,"st",3,"March","2022-03-01",1,2022,"2022-01-01",14,5,"Thursday"
20220401,"2022-04-01","01/04/2022","04/01/2022",1,"st",4,"April","2022-04-01",2,2022,"2022-01-01",14,6,"Friday"
20220402,"2022-04-02","02/04/2022","04/02/2022",2,"nd",4,"April","2022-04-01",2,2022,"2022-01-01",14,7,"Saturday"
20220403,"2022-04-03","03/04/2022","04/03/2022",3,"rd",4,"April","2022-04-01",2,2022,"2022-01-01",15,1,"Sunday"
20220404,"2022-04-04","04/04/2022","04/04/2022",4,"th",4,"April","2022-04-01",2,2022,"2022-01-01",15,2,"Monday"
20220405,"2022-04-05","05/04/2022","04/05/2022",5,"th",4,"April","2022-04-01",2,2022,"2022-01-01",15,3,"Tuesday"
20220406,"2022-04-06","06/04/2022","04/06/2022",6,"th",4,"April","2022-04-01",2,2022,"2022-01-01",15,4,"Wednesday"
20220407,"2022-04-07","07/04/2022","04/07/2022",7,"th",4,"April","2022-04-01",2,2022,"2022-01-01",15,5,"Thursday"
20220408,"2022-04-08","08/04/2022","04/08/2022",8,"th",4,"April","2022-04-01",2,2022,"2022-01-01",15,6,"Friday"
20220409,"2022-04-09","09/04/2022","04/09/2022",9,"th",4,"April","2022-04-01",2,2022,"2022-01-01",15,7,"Saturday"
20220410,"2022-04-10","10/04/2022","04/10/2022",10,"th",4,"April","2022-04-01",2,2022,"2022-01-01",16,1,"Sunday"
20220411,"2022-04-11","11/04/2022","04/11/2022",11,"th",4,"April","2022-04-01",2,2022,"2022-01-01",16,2,"Monday"
20220412,"2022-04-12","12/04/2022","04/12/2022",12,"th",4,"April","2022-04-01",2,2022,"2022-01-01",16,3,"Tuesday"
20220413,"2022-04-13","13/04/2022","04/13/2022",13,"th",4,"April","2022-04-01",2,2022,"2022-01-01",16,4,"Wednesday"
20220414,"2022-04-14","14/04/2022","04/14/2022",14,"th",4,"April","2022-04-01",2,2022,"2022-01-01",16,5,"Thursday"
20220415,"2022-04-15","15/04/2022","04/15/2022",15,"th",4,"April","2022-04-01",2,2022,"2022-01-01",16,6,"Friday"
20220416,"2022-04-16","16/04/2022","04/16/2022",16,"th",4,"April","2022-04-01",2,2022,"2022-01-01",16,7,"Saturday"
20220417,"2022-04-17","17/04/2022","04/17/2022",17,"th",4,"April","2022-04-01",2,2022,"2022-01-01",17,1,"Sunday"
20220418,"2022-04-18","18/04/2022","04/18/2022",18,"th",4,"April","2022-04-01",2,2022,"2022-01-01",17,2,"Monday"
20220419,"2022-04-19","19/04/2022","04/19/2022",19,"th",4,"April","2022-04-01",2,2022,"2022-01-01",17,3,"Tuesday"
20220420,"2022-04-20","20/04/2022","04/20/2022",20,"th",4,"April","2022-04-01",2,2022,"2022-01-01",17,4,"Wednesday"
20220421,"2022-04-21","21/04/2022","04/21/2022",21,"st",4,"April","2022-04-01",2,2022,"2022-01-01",17,5,"Thursday"
20220422,"2022-04-22","22/04/2022","04/22/2022",22,"nd",4,"April","2022-04-01",2,2022,"2022-01-01",17,6,"Friday"
20220423,"2022-04-23","23/04/2022","04/23/2022",23,"rd",4,"April","2022-04-01",2,2022,"2022-01-01",17,7,"Saturday"
20110824,"2011-08-24","24/08/2011","08/24/2011",24,"th",8,"August","2011-08-01",3,2011,"2011-01-01",35,4,"Wednesday"
20110825,"2011-08-25","25/08/2011","08/25/2011",25,"th",8,"August","2011-08-01",3,2011,"2011-01-01",35,5,"Thursday"
20110826,"2011-08-26","26/08/2011","08/26/2011",26,"th",8,"August","2011-08-01",3,2011,"2011-01-01",35,6,"Friday"
20110827,"2011-08-27","27/08/2011","08/27/2011",27,"th",8,"August","2011-08-01",3,2011,"2011-01-01",35,7,"Saturday"
20110828,"2011-08-28","28/08/2011","08/28/2011",28,"th",8,"August","2011-08-01",3,2011,"2011-01-01",36,1,"Sunday"
20110829,"2011-08-29","29/08/2011","08/29/2011",29,"th",8,"August","2011-08-01",3,2011,"2011-01-01",36,2,"Monday"
20110830,"2011-08-30","30/08/2011","08/30/2011",30,"th",8,"August","2011-08-01",3,2011,"2011-01-01",36,3,"Tuesday"
20110831,"2011-08-31","31/08/2011","08/31/2011",31,"st",8,"August","2011-08-01",3,2011,"2011-01-01",36,4,"Wednesday"
20110901,"2011-09-01","01/09/2011","09/01/2011",1,"st",9,"September","2011-09-01",3,2011,"2011-01-01",36,5,"Thursday"
20110902,"2011-09-02","02/09/2011","09/02/2011",2,"nd",9,"September","2011-09-01",3,2011,"2011-01-01",36,6,"Friday"
20110903,"2011-09-03","03/09/2011","09/03/2011",3,"rd",9,"September","2011-09-01",3,2011,"2011-01-01",36,7,"Saturday"
20110904,"2011-09-04","04/09/2011","09/04/2011",4,"th",9,"September","2011-09-01",3,2011,"2011-01-01",37,1,"Sunday"
20110905,"2011-09-05","05/09/2011","09/05/2011",5,"th",9,"September","2011-09-01",3,2011,"2011-01-01",37,2,"Monday"
20110906,"2011-09-06","06/09/2011","09/06/2011",6,"th",9,"September","2011-09-01",3,2011,"2011-01-01",37,3,"Tuesday"
20110907,"2011-09-07","07/09/2011","09/07/2011",7,"th",9,"September","2011-09-01",3,2011,"2011-01-01",37,4,"Wednesday"
20110908,"2011-09-08","08/09/2011","09/08/2011",8,"th",9,"September","2011-09-01",3,2011,"2011-01-01",37,5,"Thursday"
20110909,"2011-09-09","09/09/2011","09/09/2011",9,"th",9,"September","2011-09-01",3,2011,"2011-01-01",37,6,"Friday"
20110910,"2011-09-10","10/09/2011","09/10/2011",10,"th",9,"September","2011-09-01",3,2011,"2011-01-01",37,7,"Saturday"
20110911,"2011-09-11","11/09/2011","09/11/2011",11,"th",9,"September","2011-09-01",3,2011,"2011-01-01",38,1,"Sunday"
20110912,"2011-09-12","12/09/2011","09/12/2011",12,"th",9,"September","2011-09-01",3,2011,"2011-01-01",38,2,"Monday"
20110913,"2011-09-13","13/09/2011","09/13/2011",13,"th",9,"September","2011-09-01",3,2011,"2011-01-01",38,3,"Tuesday"
20110914,"2011-09-14","14/09/2011","09/14/2011",14,"th",9,"September","2011-09-01",3,2011,"2011-01-01",38,4,"Wednesday"
20110915,"2011-09-15","15/09/2011","09/15/2011",15,"th",9,"September","2011-09-01",3,2011,"2011-01-01",38,5,"Thursday"
20110916,"2011-09-16","16/09/2011","09/16/2011",16,"th",9,"September","2011-09-01",3,2011,"2011-01-01",38,6,"Friday"
20110917,"2011-09-17","17/09/2011","09/17/2011",17,"th",9,"September","2011-09-01",3,2011,"2011-01-01",38,7,"Saturday"
20110918,"2011-09-18","18/09/2011","09/18/2011",18,"th",9,"September","2011-09-01",3,2011,"2011-01-01",39,1,"Sunday"
20110919,"2011-09-19","19/09/2011","09/19/2011",19,"th",9,"September","2011-09-01",3,2011,"2011-01-01",39,2,"Monday"
20110920,"2011-09-20","20/09/2011","09/20/2011",20,"th",9,"September","2011-09-01",3,2011,"2011-01-01",39,3,"Tuesday"
20110921,"2011-09-21","21/09/2011","09/21/2011",21,"st",9,"September","2011-09-01",3,2011,"2011-01-01",39,4,"Wednesday"
20110922,"2011-09-22","22/09/2011","09/22/2011",22,"nd",9,"September","2011-09-01",3,2011,"2011-01-01",39,5,"Thursday"
20110923,"2011-09-23","23/09/2011","09/23/2011",23,"rd",9,"September","2011-09-01",3,2011,"2011-01-01",39,6,"Friday"
20110924,"2011-09-24","24/09/2011","09/24/2011",24,"th",9,"September","2011-09-01",3,2011,"2011-01-01",39,7,"Saturday"
20110925,"2011-09-25","25/09/2011","09/25/2011",25,"th",9,"September","2011-09-01",3,2011,"2011-01-01",40,1,"Sunday"
20110926,"2011-09-26","26/09/2011","09/26/2011",26,"th",9,"September","2011-09-01",3,2011,"2011-01-01",40,2,"Monday"
20110927,"2011-09-27","27/09/2011","09/27/2011",27,"th",9,"September","2011-09-01",3,2011,"2011-01-01",40,3,"Tuesday"
20110928,"2011-09-28","28/09/2011","09/28/2011",28,"th",9,"September","2011-09-01",3,2011,"2011-01-01",40,4,"Wednesday"
20110929,"2011-09-29","29/09/2011","09/29/2011",29,"th",9,"September","2011-09-01",3,2011,"2011-01-01",40,5,"Thursday"
20110930,"2011-09-30","30/09/2011","09/30/2011",30,"th",9,"September","2011-09-01",3,2011,"2011-01-01",40,6,"Friday"
20111001,"2011-10-01","01/10/2011","10/01/2011",1,"st",10,"October","2011-10-01",4,2011,"2011-01-01",40,7,"Saturday"
20111002,"2011-10-02","02/10/2011","10/02/2011",2,"nd",10,"October","2011-10-01",4,2011,"2011-01-01",41,1,"Sunday"
20111003,"2011-10-03","03/10/2011","10/03/2011",3,"rd",10,"October","2011-10-01",4,2011,"2011-01-01",41,2,"Monday"
20111004,"2011-10-04","04/10/2011","10/04/2011",4,"th",10,"October","2011-10-01",4,2011,"2011-01-01",41,3,"Tuesday"
20111005,"2011-10-05","05/10/2011","10/05/2011",5,"th",10,"October","2011-10-01",4,2011,"2011-01-01",41,4,"Wednesday"
20111006,"2011-10-06","06/10/2011","10/06/2011",6,"th",10,"October","2011-10-01",4,2011,"2011-01-01",41,5,"Thursday"
20111007,"2011-10-07","07/10/2011","10/07/2011",7,"th",10,"October","2011-10-01",4,2011,"2011-01-01",41,6,"Friday"
20111008,"2011-10-08","08/10/2011","10/08/2011",8,"th",10,"October","2011-10-01",4,2011,"2011-01-01",41,7,"Saturday"
20111009,"2011-10-09","09/10/2011","10/09/2011",9,"th",10,"October","2011-10-01",4,2011,"2011-01-01",42,1,"Sunday"
20111010,"2011-10-10","10/10/2011","10/10/2011",10,"th",10,"October","2011-10-01",4,2011,"2011-01-01",42,2,"Monday"
20111011,"2011-10-11","11/10/2011","10/11/2011",11,"th",10,"October","2011-10-01",4,2011,"2011-01-01",42,3,"Tuesday"
20111012,"2011-10-12","12/10/2011","10/12/2011",12,"th",10,"October","2011-10-01",4,2011,"2011-01-01",42,4,"Wednesday"
20111013,"2011-10-13","13/10/2011","10/13/2011",13,"th",10,"October","2011-10-01",4,2011,"2011-01-01",42,5,"Thursday"
20111014,"2011-10-14","14/10/2011","10/14/2011",14,"th",10,"October","2011-10-01",4,2011,"2011-01-01",42,6,"Friday"
20111015,"2011-10-15","15/10/2011","10/15/2011",15,"th",10,"October","2011-10-01",4,2011,"2011-01-01",42,7,"Saturday"
20111016,"2011-10-16","16/10/2011","10/16/2011",16,"th",10,"October","2011-10-01",4,2011,"2011-01-01",43,1,"Sunday"
20111017,"2011-10-17","17/10/2011","10/17/2011",17,"th",10,"October","2011-10-01",4,2011,"2011-01-01",43,2,"Monday"
20111018,"2011-10-18","18/10/2011","10/18/2011",18,"th",10,"October","2011-10-01",4,2011,"2011-01-01",43,3,"Tuesday"
20111019,"2011-10-19","19/10/2011","10/19/2011",19,"th",10,"October","2011-10-01",4,2011,"2011-01-01",43,4,"Wednesday"
20111020,"2011-10-20","20/10/2011","10/20/2011",20,"th",10,"October","2011-10-01",4,2011,"2011-01-01",43,5,"Thursday"
20111021,"2011-10-21","21/10/2011","10/21/2011",21,"st",10,"October","2011-10-01",4,2011,"2011-01-01",43,6,"Friday"
20111022,"2011-10-22","22/10/2011","10/22/2011",22,"nd",10,"October","2011-10-01",4,2011,"2011-01-01",43,7,"Saturday"
20111023,"2011-10-23","23/10/2011","10/23/2011",23,"rd",10,"October","2011-10-01",4,2011,"2011-01-01",44,1,"Sunday"
20111024,"2011-10-24","24/10/2011","10/24/2011",24,"th",10,"October","2011-10-01",4,2011,"2011-01-01",44,2,"Monday"
20111025,"2011-10-25","25/10/2011","10/25/2011",25,"th",10,"October","2011-10-01",4,2011,"2011-01-01",44,3,"Tuesday"
20111026,"2011-10-26","26/10/2011","10/26/2011",26,"th",10,"October","2011-10-01",4,2011,"2011-01-01",44,4,"Wednesday"
20111027,"2011-10-27","27/10/2011","10/27/2011",27,"th",10,"October","2011-10-01",4,2011,"2011-01-01",44,5,"Thursday"
20111028,"2011-10-28","28/10/2011","10/28/2011",28,"th",10,"October","2011-10-01",4,2011,"2011-01-01",44,6,"Friday"
20111029,"2011-10-29","29/10/2011","10/29/2011",29,"th",10,"October","2011-10-01",4,2011,"2011-01-01",44,7,"Saturday"
20111030,"2011-10-30","30/10/2011","10/30/2011",30,"th",10,"October","2011-10-01",4,2011,"2011-01-01",45,1,"Sunday"
20111031,"2011-10-31","31/10/2011","10/31/2011",31,"st",10,"October","2011-10-01",4,2011,"2011-01-01",45,2,"Monday"
20111101,"2011-11-01","01/11/2011","11/01/2011",1,"st",11,"November","2011-11-01",4,2011,"2011-01-01",45,3,"Tuesday"
20111102,"2011-11-02","02/11/2011","11/02/2011",2,"nd",11,"November","2011-11-01",4,2011,"2011-01-01",45,4,"Wednesday"
20111103,"2011-11-03","03/11/2011","11/03/2011",3,"rd",11,"November","2011-11-01",4,2011,"2011-01-01",45,5,"Thursday"
20111104,"2011-11-04","04/11/2011","11/04/2011",4,"th",11,"November","2011-11-01",4,2011,"2011-01-01",45,6,"Friday"
20111105,"2011-11-05","05/11/2011","11/05/2011",5,"th",11,"November","2011-11-01",4,2011,"2011-01-01",45,7,"Saturday"
20111106,"2011-11-06","06/11/2011","11/06/2011",6,"th",11,"November","2011-11-01",4,2011,"2011-01-01",46,1,"Sunday"
20111107,"2011-11-07","07/11/2011","11/07/2011",7,"th",11,"November","2011-11-01",4,2011,"2011-01-01",46,2,"Monday"
20111108,"2011-11-08","08/11/2011","11/08/2011",8,"th",11,"November","2011-11-01",4,2011,"2011-01-01",46,3,"Tuesday"
20111109,"2011-11-09","09/11/2011","11/09/2011",9,"th",11,"November","2011-11-01",4,2011,"2011-01-01",46,4,"Wednesday"
20111110,"2011-11-10","10/11/2011","11/10/2011",10,"th",11,"November","2011-11-01",4,2011,"2011-01-01",46,5,"Thursday"
20111111,"2011-11-11","11/11/2011","11/11/2011",11,"th",11,"November","2011-11-01",4,2011,"2011-01-01",46,6,"Friday"
20111112,"2011-11-12","12/11/2011","11/12/2011",12,"th",11,"November","2011-11-01",4,2011,"2011-01-01",46,7,"Saturday"
20111113,"2011-11-13","13/11/2011","11/13/2011",13,"th",11,"November","2011-11-01",4,2011,"2011-01-01",47,1,"Sunday"
20111114,"2011-11-14","14/11/2011","11/14/2011",14,"th",11,"November","2011-11-01",4,2011,"2011-01-01",47,2,"Monday"
20111115,"2011-11-15","15/11/2011","11/15/2011",15,"th",11,"November","2011-11-01",4,2011,"2011-01-01",47,3,"Tuesday"
20111116,"2011-11-16","16/11/2011","11/16/2011",16,"th",11,"November","2011-11-01",4,2011,"2011-01-01",47,4,"Wednesday"
20111117,"2011-11-17","17/11/2011","11/17/2011",17,"th",11,"November","2011-11-01",4,2011,"2011-01-01",47,5,"Thursday"
20111118,"2011-11-18","18/11/2011","11/18/2011",18,"th",11,"November","2011-11-01",4,2011,"2011-01-01",47,6,"Friday"
20111119,"2011-11-19","19/11/2011","11/19/2011",19,"th",11,"November","2011-11-01",4,2011,"2011-01-01",47,7,"Saturday"
20111120,"2011-11-20","20/11/2011","11/20/2011",20,"th",11,"November","2011-11-01",4,2011,"2011-01-01",48,1,"Sunday"
20111121,"2011-11-21","21/11/2011","11/21/2011",21,"st",11,"November","2011-11-01",4,2011,"2011-01-01",48,2,"Monday"
20111122,"2011-11-22","22/11/2011","11/22/2011",22,"nd",11,"November","2011-11-01",4,2011,"2011-01-01",48,3,"Tuesday"
20111123,"2011-11-23","23/11/2011","11/23/2011",23,"rd",11,"November","2011-11-01",4,2011,"2011-01-01",48,4,"Wednesday"
20111124,"2011-11-24","24/11/2011","11/24/2011",24,"th",11,"November","2011-11-01",4,2011,"2011-01-01",48,5,"Thursday"
20111125,"2011-11-25","25/11/2011","11/25/2011",25,"th",11,"November","2011-11-01",4,2011,"2011-01-01",48,6,"Friday"
20111126,"2011-11-26","26/11/2011","11/26/2011",26,"th",11,"November","2011-11-01",4,2011,"2011-01-01",48,7,"Saturday"
20111127,"2011-11-27","27/11/2011","11/27/2011",27,"th",11,"November","2011-11-01",4,2011,"2011-01-01",49,1,"Sunday"
20111128,"2011-11-28","28/11/2011","11/28/2011",28,"th",11,"November","2011-11-01",4,2011,"2011-01-01",49,2,"Monday"
20111129,"2011-11-29","29/11/2011","11/29/2011",29,"th",11,"November","2011-11-01",4,2011,"2011-01-01",49,3,"Tuesday"
20111130,"2011-11-30","30/11/2011","11/30/2011",30,"th",11,"November","2011-11-01",4,2011,"2011-01-01",49,4,"Wednesday"
20111201,"2011-12-01","01/12/2011","12/01/2011",1,"st",12,"December","2011-12-01",4,2011,"2011-01-01",49,5,"Thursday"
20130105,"2013-01-05","05/01/2013","01/05/2013",5,"th",1,"January","2013-01-01",1,2013,"2013-01-01",1,7,"Saturday"
20130106,"2013-01-06","06/01/2013","01/06/2013",6,"th",1,"January","2013-01-01",1,2013,"2013-01-01",2,1,"Sunday"
20130107,"2013-01-07","07/01/2013","01/07/2013",7,"th",1,"January","2013-01-01",1,2013,"2013-01-01",2,2,"Monday"
20130108,"2013-01-08","08/01/2013","01/08/2013",8,"th",1,"January","2013-01-01",1,2013,"2013-01-01",2,3,"Tuesday"
20130109,"2013-01-09","09/01/2013","01/09/2013",9,"th",1,"January","2013-01-01",1,2013,"2013-01-01",2,4,"Wednesday"
20130110,"2013-01-10","10/01/2013","01/10/2013",10,"th",1,"January","2013-01-01",1,2013,"2013-01-01",2,5,"Thursday"
20130111,"2013-01-11","11/01/2013","01/11/2013",11,"th",1,"January","2013-01-01",1,2013,"2013-01-01",2,6,"Friday"
20130112,"2013-01-12","12/01/2013","01/12/2013",12,"th",1,"January","2013-01-01",1,2013,"2013-01-01",2,7,"Saturday"
20130113,"2013-01-13","13/01/2013","01/13/2013",13,"th",1,"January","2013-01-01",1,2013,"2013-01-01",3,1,"Sunday"
20130114,"2013-01-14","14/01/2013","01/14/2013",14,"th",1,"January","2013-01-01",1,2013,"2013-01-01",3,2,"Monday"
20130115,"2013-01-15","15/01/2013","01/15/2013",15,"th",1,"January","2013-01-01",1,2013,"2013-01-01",3,3,"Tuesday"
20130116,"2013-01-16","16/01/2013","01/16/2013",16,"th",1,"January","2013-01-01",1,2013,"2013-01-01",3,4,"Wednesday"
20130117,"2013-01-17","17/01/2013","01/17/2013",17,"th",1,"January","2013-01-01",1,2013,"2013-01-01",3,5,"Thursday"
20130118,"2013-01-18","18/01/2013","01/18/2013",18,"th",1,"January","2013-01-01",1,2013,"2013-01-01",3,6,"Friday"
20130119,"2013-01-19","19/01/2013","01/19/2013",19,"th",1,"January","2013-01-01",1,2013,"2013-01-01",3,7,"Saturday"
20130120,"2013-01-20","20/01/2013","01/20/2013",20,"th",1,"January","2013-01-01",1,2013,"2013-01-01",4,1,"Sunday"
20130121,"2013-01-21","21/01/2013","01/21/2013",21,"st",1,"January","2013-01-01",1,2013,"2013-01-01",4,2,"Monday"
20130122,"2013-01-22","22/01/2013","01/22/2013",22,"nd",1,"January","2013-01-01",1,2013,"2013-01-01",4,3,"Tuesday"
20130123,"2013-01-23","23/01/2013","01/23/2013",23,"rd",1,"January","2013-01-01",1,2013,"2013-01-01",4,4,"Wednesday"
20130124,"2013-01-24","24/01/2013","01/24/2013",24,"th",1,"January","2013-01-01",1,2013,"2013-01-01",4,5,"Thursday"
20130125,"2013-01-25","25/01/2013","01/25/2013",25,"th",1,"January","2013-01-01",1,2013,"2013-01-01",4,6,"Friday"
20130126,"2013-01-26","26/01/2013","01/26/2013",26,"th",1,"January","2013-01-01",1,2013,"2013-01-01",4,7,"Saturday"
20130127,"2013-01-27","27/01/2013","01/27/2013",27,"th",1,"January","2013-01-01",1,2013,"2013-01-01",5,1,"Sunday"
20130128,"2013-01-28","28/01/2013","01/28/2013",28,"th",1,"January","2013-01-01",1,2013,"2013-01-01",5,2,"Monday"
20130129,"2013-01-29","29/01/2013","01/29/2013",29,"th",1,"January","2013-01-01",1,2013,"2013-01-01",5,3,"Tuesday"
20130130,"2013-01-30","30/01/2013","01/30/2013",30,"th",1,"January","2013-01-01",1,2013,"2013-01-01",5,4,"Wednesday"
20130131,"2013-01-31","31/01/2013","01/31/2013",31,"st",1,"January","2013-01-01",1,2013,"2013-01-01",5,5,"Thursday"
20130201,"2013-02-01","01/02/2013","02/01/2013",1,"st",2,"February","2013-02-01",1,2013,"2013-01-01",5,6,"Friday"
20130202,"2013-02-02","02/02/2013","02/02/2013",2,"nd",2,"February","2013-02-01",1,2013,"2013-01-01",5,7,"Saturday"
20130203,"2013-02-03","03/02/2013","02/03/2013",3,"rd",2,"February","2013-02-01",1,2013,"2013-01-01",6,1,"Sunday"
20130204,"2013-02-04","04/02/2013","02/04/2013",4,"th",2,"February","2013-02-01",1,2013,"2013-01-01",6,2,"Monday"
20130205,"2013-02-05","05/02/2013","02/05/2013",5,"th",2,"February","2013-02-01",1,2013,"2013-01-01",6,3,"Tuesday"
20130206,"2013-02-06","06/02/2013","02/06/2013",6,"th",2,"February","2013-02-01",1,2013,"2013-01-01",6,4,"Wednesday"
20130207,"2013-02-07","07/02/2013","02/07/2013",7,"th",2,"February","2013-02-01",1,2013,"2013-01-01",6,5,"Thursday"
20130208,"2013-02-08","08/02/2013","02/08/2013",8,"th",2,"February","2013-02-01",1,2013,"2013-01-01",6,6,"Friday"
20130209,"2013-02-09","09/02/2013","02/09/2013",9,"th",2,"February","2013-02-01",1,2013,"2013-01-01",6,7,"Saturday"
20130210,"2013-02-10","10/02/2013","02/10/2013",10,"th",2,"February","2013-02-01",1,2013,"2013-01-01",7,1,"Sunday"
20130211,"2013-02-11","11/02/2013","02/11/2013",11,"th",2,"February","2013-02-01",1,2013,"2013-01-01",7,2,"Monday"
20130212,"2013-02-12","12/02/2013","02/12/2013",12,"th",2,"February","2013-02-01",1,2013,"2013-01-01",7,3,"Tuesday"
20130213,"2013-02-13","13/02/2013","02/13/2013",13,"th",2,"February","2013-02-01",1,2013,"2013-01-01",7,4,"Wednesday"
20130214,"2013-02-14","14/02/2013","02/14/2013",14,"th",2,"February","2013-02-01",1,2013,"2013-01-01",7,5,"Thursday"
20130215,"2013-02-15","15/02/2013","02/15/2013",15,"th",2,"February","2013-02-01",1,2013,"2013-01-01",7,6,"Friday"
20130216,"2013-02-16","16/02/2013","02/16/2013",16,"th",2,"February","2013-02-01",1,2013,"2013-01-01",7,7,"Saturday"
20130217,"2013-02-17","17/02/2013","02/17/2013",17,"th",2,"February","2013-02-01",1,2013,"2013-01-01",8,1,"Sunday"
